,Collection,Collection_cleaned,Datetime_updated,sales,prediction
7396,alien.worlds,Alien,2021-01-02 00:00:00,934.0,
7397,alien.worlds,Alien,2021-01-03 00:00:00,1072.0,
7398,alien.worlds,Alien,2021-01-04 00:00:00,1051.0,
7399,alien.worlds,Alien,2021-01-05 00:00:00,942.0,
7400,alien.worlds,Alien,2021-01-06 00:00:00,722.0,
7401,alien.worlds,Alien,2021-01-07 00:00:00,1108.0,
7402,alien.worlds,Alien,2021-01-08 00:00:00,951.0,
7403,alien.worlds,Alien,2021-01-09 00:00:00,1150.0,
7404,alien.worlds,Alien,2021-01-10 00:00:00,897.0,
7405,alien.worlds,Alien,2021-01-11 00:00:00,1177.0,
7406,alien.worlds,Alien,2021-01-12 00:00:00,1737.0,
7407,alien.worlds,Alien,2021-01-13 00:00:00,1380.0,
7408,alien.worlds,Alien,2021-01-14 00:00:00,1951.0,
7409,alien.worlds,Alien,2021-01-15 00:00:00,2103.0,
7410,alien.worlds,Alien,2021-01-16 00:00:00,2767.0,
7411,alien.worlds,Alien,2021-01-17 00:00:00,2466.0,
7412,alien.worlds,Alien,2021-01-18 00:00:00,2156.0,
7413,alien.worlds,Alien,2021-01-19 00:00:00,2166.0,
7414,alien.worlds,Alien,2021-01-20 00:00:00,2047.0,
7415,alien.worlds,Alien,2021-01-21 00:00:00,1951.0,
7416,alien.worlds,Alien,2021-01-22 00:00:00,2295.0,
7417,alien.worlds,Alien,2021-01-23 00:00:00,2397.0,
7418,alien.worlds,Alien,2021-01-24 00:00:00,3430.0,
7419,alien.worlds,Alien,2021-01-25 00:00:00,2794.0,
7420,alien.worlds,Alien,2021-01-26 00:00:00,3501.0,
7421,alien.worlds,Alien,2021-01-27 00:00:00,3547.0,
7422,alien.worlds,Alien,2021-01-28 00:00:00,2986.0,
7423,alien.worlds,Alien,2021-01-29 00:00:00,2707.0,
7424,alien.worlds,Alien,2021-01-30 00:00:00,2739.0,
7425,alien.worlds,Alien,2021-01-31 00:00:00,2367.0,
7426,alien.worlds,Alien,2021-02-01 00:00:00,2425.0,
7427,alien.worlds,Alien,2021-02-02 00:00:00,2811.0,
7428,alien.worlds,Alien,2021-02-03 00:00:00,1547.0,
7429,alien.worlds,Alien,2021-02-04 00:00:00,2550.0,
7430,alien.worlds,Alien,2021-02-05 00:00:00,2659.0,
7431,alien.worlds,Alien,2021-02-06 00:00:00,2257.0,
7432,alien.worlds,Alien,2021-02-07 00:00:00,2773.0,
7433,alien.worlds,Alien,2021-02-08 00:00:00,3476.0,
7434,alien.worlds,Alien,2021-02-09 00:00:00,2235.0,
7435,alien.worlds,Alien,2021-02-10 00:00:00,2571.0,
7436,alien.worlds,Alien,2021-02-11 00:00:00,2445.0,
7437,alien.worlds,Alien,2021-02-12 00:00:00,1747.0,
7438,alien.worlds,Alien,2021-02-13 00:00:00,2112.0,
7439,alien.worlds,Alien,2021-02-14 00:00:00,2549.0,
7440,alien.worlds,Alien,2021-02-15 00:00:00,2810.0,
7441,alien.worlds,Alien,2021-02-16 00:00:00,3064.0,
7442,alien.worlds,Alien,2021-02-17 00:00:00,2792.0,
7443,alien.worlds,Alien,2021-02-18 00:00:00,3289.0,
7444,alien.worlds,Alien,2021-02-19 00:00:00,3332.0,
7445,alien.worlds,Alien,2021-02-20 00:00:00,3418.0,
7446,alien.worlds,Alien,2021-02-21 00:00:00,3679.0,
7447,alien.worlds,Alien,2021-02-22 00:00:00,4988.0,
7448,alien.worlds,Alien,2021-02-23 00:00:00,2688.0,
7449,alien.worlds,Alien,2021-02-24 00:00:00,3213.0,
7450,alien.worlds,Alien,2021-02-25 00:00:00,2551.0,
7451,alien.worlds,Alien,2021-02-26 00:00:00,3353.0,
7452,alien.worlds,Alien,2021-02-27 00:00:00,2661.0,2995.3682
7453,alien.worlds,Alien,2021-02-28 00:00:00,2827.0,2978.2593
7454,alien.worlds,Alien,2021-03-01 00:00:00,3157.0,2969.0942
7455,alien.worlds,Alien,2021-03-02 00:00:00,2575.0,2953.7373
7456,alien.worlds,Alien,2021-03-03 00:00:00,3988.0,2893.419
7457,alien.worlds,Alien,2021-03-04 00:00:00,4122.0,2829.4224
7458,alien.worlds,Alien,2021-03-05 00:00:00,4046.0,2756.1367
7459,alien.worlds,Alien,2021-03-06 00:00:00,4907.0,2662.424
7460,alien.worlds,Alien,2021-03-07 00:00:00,3972.0,2580.6802
7461,alien.worlds,Alien,2021-03-08 00:00:00,5666.0,2458.9216
7462,alien.worlds,Alien,2021-03-09 00:00:00,5664.0,2395.4146
7463,alien.worlds,Alien,2021-03-10 00:00:00,2919.0,2349.1357
7464,alien.worlds,Alien,2021-03-11 00:00:00,7290.0,2264.0881
7465,alien.worlds,Alien,2021-03-12 00:00:00,6281.0,2324.2024
7466,alien.worlds,Alien,2021-03-13 00:00:00,4969.0,2407.7239
7467,alien.worlds,Alien,2021-03-14 00:00:00,3233.0,2426.3352
7468,alien.worlds,Alien,2021-03-15 00:00:00,4888.0,2416.4924
7469,alien.worlds,Alien,2021-03-16 00:00:00,3827.0,2452.3318
7470,alien.worlds,Alien,2021-03-17 00:00:00,4427.0,2502.869
7471,alien.worlds,Alien,2021-03-18 00:00:00,3936.0,2597.784
7472,alien.worlds,Alien,2021-03-19 00:00:00,1971.0,2699.326
7473,alien.worlds,Alien,2021-03-20 00:00:00,2938.0,2721.0461
7474,alien.worlds,Alien,2021-03-21 00:00:00,2967.0,2709.151
7475,alien.worlds,Alien,2021-03-22 00:00:00,5296.0,2683.2632
7476,alien.worlds,Alien,2021-03-23 00:00:00,2886.0,2673.3818
7477,alien.worlds,Alien,2021-03-24 00:00:00,4059.0,2616.392
7478,alien.worlds,Alien,2021-03-25 00:00:00,3753.0,2539.7375
7479,alien.worlds,Alien,2021-03-26 00:00:00,3220.0,2443.257
7480,alien.worlds,Alien,2021-03-27 00:00:00,2840.0,2357.9094
7481,alien.worlds,Alien,2021-03-28 00:00:00,3992.0,2330.3875
7482,alien.worlds,Alien,2021-03-29 00:00:00,3498.0,2388.4722
7483,alien.worlds,Alien,2021-03-30 00:00:00,5180.0,2477.3438
7484,alien.worlds,Alien,2021-03-31 00:00:00,5662.0,2496.3018
7485,alien.worlds,Alien,2021-04-01 00:00:00,5435.0,2419.093
7486,alien.worlds,Alien,2021-04-02 00:00:00,5042.0,2401.5269
7487,alien.worlds,Alien,2021-04-03 00:00:00,5878.0,2381.8323
7488,alien.worlds,Alien,2021-04-04 00:00:00,6849.0,2405.3003
7489,alien.worlds,Alien,2021-04-05 00:00:00,6507.0,2505.606
7490,alien.worlds,Alien,2021-04-06 00:00:00,9915.0,2587.7168
7491,alien.worlds,Alien,2021-04-07 00:00:00,15377.0,2724.7249
7492,alien.worlds,Alien,2021-04-08 00:00:00,24900.0,2840.5776
7493,alien.worlds,Alien,2021-04-09 00:00:00,24632.0,2911.8113
7494,alien.worlds,Alien,2021-04-10 00:00:00,32101.0,3000.9893
7495,alien.worlds,Alien,2021-04-11 00:00:00,35715.0,3016.2063
7496,alien.worlds,Alien,2021-04-12 00:00:00,33306.0,3002.228
7497,alien.worlds,Alien,2021-04-13 00:00:00,27506.0,2999.0215
7498,alien.worlds,Alien,2021-04-14 00:00:00,32672.0,3020.1992
7499,alien.worlds,Alien,2021-04-15 00:00:00,42008.0,2986.15
7500,alien.worlds,Alien,2021-04-16 00:00:00,35174.0,2963.2732
7501,alien.worlds,Alien,2021-04-17 00:00:00,40019.0,2993.399
7502,alien.worlds,Alien,2021-04-18 00:00:00,44877.0,2965.6484
7503,alien.worlds,Alien,2021-04-19 00:00:00,41099.0,2958.2383
7504,alien.worlds,Alien,2021-04-20 00:00:00,40908.0,2970.158
7505,alien.worlds,Alien,2021-04-21 00:00:00,42113.0,2967.6687
7506,alien.worlds,Alien,2021-04-22 00:00:00,57288.0,2965.1663
7507,alien.worlds,Alien,2021-04-23 00:00:00,53758.0,2941.5513
7508,alien.worlds,Alien,2021-04-24 00:00:00,62709.0,2946.2488
7509,alien.worlds,Alien,2021-04-25 00:00:00,85130.0,2938.3877
7510,alien.worlds,Alien,2021-04-26 00:00:00,87986.0,2934.9443
7511,alien.worlds,Alien,2021-04-27 00:00:00,101897.0,2934.7002
3756,Cyberkongz,Cyber,2017-11-23 00:00:00,0.0,
3757,Cyberkongz,Cyber,2017-11-24 00:00:00,0.0,
3758,Cyberkongz,Cyber,2017-11-25 00:00:00,0.0,
3759,Cyberkongz,Cyber,2017-11-26 00:00:00,0.0,
3760,Cyberkongz,Cyber,2017-11-27 00:00:00,0.0,
3761,Cyberkongz,Cyber,2017-11-28 00:00:00,0.0,
3762,Cyberkongz,Cyber,2017-11-29 00:00:00,0.0,
3763,Cyberkongz,Cyber,2017-11-30 00:00:00,0.0,
3764,Cyberkongz,Cyber,2017-12-01 00:00:00,0.0,
3765,Cyberkongz,Cyber,2017-12-02 00:00:00,0.0,
3766,Cyberkongz,Cyber,2017-12-03 00:00:00,0.0,
3767,Cyberkongz,Cyber,2017-12-04 00:00:00,0.0,
3768,Cyberkongz,Cyber,2017-12-05 00:00:00,0.0,
3769,Cyberkongz,Cyber,2017-12-06 00:00:00,0.0,
3770,Cyberkongz,Cyber,2017-12-07 00:00:00,0.0,
3771,Cyberkongz,Cyber,2017-12-08 00:00:00,0.0,
3772,Cyberkongz,Cyber,2017-12-09 00:00:00,0.0,
3773,Cyberkongz,Cyber,2017-12-10 00:00:00,0.0,
3774,Cyberkongz,Cyber,2017-12-11 00:00:00,0.0,
3775,Cyberkongz,Cyber,2017-12-12 00:00:00,0.0,
3776,Cyberkongz,Cyber,2017-12-13 00:00:00,0.0,
3777,Cyberkongz,Cyber,2017-12-14 00:00:00,0.0,
3778,Cyberkongz,Cyber,2017-12-15 00:00:00,0.0,
3779,Cyberkongz,Cyber,2017-12-16 00:00:00,0.0,
3780,Cyberkongz,Cyber,2017-12-17 00:00:00,0.0,
3781,Cyberkongz,Cyber,2017-12-18 00:00:00,0.0,
3782,Cyberkongz,Cyber,2017-12-19 00:00:00,0.0,
3783,Cyberkongz,Cyber,2017-12-20 00:00:00,0.0,
3784,Cyberkongz,Cyber,2017-12-21 00:00:00,0.0,
3785,Cyberkongz,Cyber,2017-12-22 00:00:00,0.0,
3786,Cyberkongz,Cyber,2017-12-23 00:00:00,0.0,
3787,Cyberkongz,Cyber,2017-12-24 00:00:00,0.0,
3788,Cyberkongz,Cyber,2017-12-25 00:00:00,0.0,
3789,Cyberkongz,Cyber,2017-12-26 00:00:00,0.0,
3790,Cyberkongz,Cyber,2017-12-27 00:00:00,0.0,
3791,Cyberkongz,Cyber,2017-12-28 00:00:00,0.0,
3792,Cyberkongz,Cyber,2017-12-29 00:00:00,0.0,
3793,Cyberkongz,Cyber,2017-12-30 00:00:00,0.0,
3794,Cyberkongz,Cyber,2017-12-31 00:00:00,0.0,
3795,Cyberkongz,Cyber,2018-01-01 00:00:00,0.0,
3796,Cyberkongz,Cyber,2018-01-02 00:00:00,0.0,
3797,Cyberkongz,Cyber,2018-01-03 00:00:00,0.0,
3798,Cyberkongz,Cyber,2018-01-04 00:00:00,0.0,
3799,Cyberkongz,Cyber,2018-01-05 00:00:00,0.0,
3800,Cyberkongz,Cyber,2018-01-06 00:00:00,0.0,
3801,Cyberkongz,Cyber,2018-01-07 00:00:00,0.0,
3802,Cyberkongz,Cyber,2018-01-08 00:00:00,0.0,
3803,Cyberkongz,Cyber,2018-01-09 00:00:00,0.0,
3804,Cyberkongz,Cyber,2018-01-10 00:00:00,0.0,
3805,Cyberkongz,Cyber,2018-01-11 00:00:00,0.0,
3806,Cyberkongz,Cyber,2018-01-12 00:00:00,0.0,
3807,Cyberkongz,Cyber,2018-01-13 00:00:00,0.0,
3808,Cyberkongz,Cyber,2018-01-14 00:00:00,0.0,
3809,Cyberkongz,Cyber,2018-01-15 00:00:00,0.0,
3810,Cyberkongz,Cyber,2018-01-16 00:00:00,0.0,
3811,Cyberkongz,Cyber,2018-01-17 00:00:00,0.0,
3812,Cyberkongz,Cyber,2018-01-18 00:00:00,0.0,
3813,Cyberkongz,Cyber,2018-01-19 00:00:00,0.0,
3814,Cyberkongz,Cyber,2018-01-20 00:00:00,0.0,
3815,Cyberkongz,Cyber,2018-01-21 00:00:00,0.0,
3816,Cyberkongz,Cyber,2018-01-22 00:00:00,0.0,
3817,Cyberkongz,Cyber,2018-01-23 00:00:00,0.0,
3818,Cyberkongz,Cyber,2018-01-24 00:00:00,0.0,
3819,Cyberkongz,Cyber,2018-01-25 00:00:00,0.0,
3820,Cyberkongz,Cyber,2018-01-26 00:00:00,0.0,
3821,Cyberkongz,Cyber,2018-01-27 00:00:00,0.0,
3822,Cyberkongz,Cyber,2018-01-28 00:00:00,0.0,
3823,Cyberkongz,Cyber,2018-01-29 00:00:00,0.0,
3824,Cyberkongz,Cyber,2018-01-30 00:00:00,0.0,
3825,Cyberkongz,Cyber,2018-01-31 00:00:00,0.0,
3826,Cyberkongz,Cyber,2018-02-01 00:00:00,0.0,
3827,Cyberkongz,Cyber,2018-02-02 00:00:00,0.0,
3828,Cyberkongz,Cyber,2018-02-03 00:00:00,0.0,
3829,Cyberkongz,Cyber,2018-02-04 00:00:00,0.0,
3830,Cyberkongz,Cyber,2018-02-05 00:00:00,0.0,
3831,Cyberkongz,Cyber,2018-02-06 00:00:00,0.0,
3832,Cyberkongz,Cyber,2018-02-07 00:00:00,0.0,
3833,Cyberkongz,Cyber,2018-02-08 00:00:00,0.0,
3834,Cyberkongz,Cyber,2018-02-09 00:00:00,0.0,
3835,Cyberkongz,Cyber,2018-02-10 00:00:00,0.0,
3836,Cyberkongz,Cyber,2018-02-11 00:00:00,0.0,
3837,Cyberkongz,Cyber,2018-02-12 00:00:00,0.0,
3838,Cyberkongz,Cyber,2018-02-13 00:00:00,0.0,
3839,Cyberkongz,Cyber,2018-02-14 00:00:00,0.0,
3840,Cyberkongz,Cyber,2018-02-15 00:00:00,0.0,
3841,Cyberkongz,Cyber,2018-02-16 00:00:00,0.0,
3842,Cyberkongz,Cyber,2018-02-17 00:00:00,0.0,
3843,Cyberkongz,Cyber,2018-02-18 00:00:00,0.0,
3844,Cyberkongz,Cyber,2018-02-19 00:00:00,0.0,
3845,Cyberkongz,Cyber,2018-02-20 00:00:00,0.0,
3846,Cyberkongz,Cyber,2018-02-21 00:00:00,0.0,
3847,Cyberkongz,Cyber,2018-02-22 00:00:00,0.0,
3848,Cyberkongz,Cyber,2018-02-23 00:00:00,0.0,
3849,Cyberkongz,Cyber,2018-02-24 00:00:00,0.0,
3850,Cyberkongz,Cyber,2018-02-25 00:00:00,0.0,
3851,Cyberkongz,Cyber,2018-02-26 00:00:00,0.0,
3852,Cyberkongz,Cyber,2018-02-27 00:00:00,0.0,
3853,Cyberkongz,Cyber,2018-02-28 00:00:00,0.0,
3854,Cyberkongz,Cyber,2018-03-01 00:00:00,0.0,
3855,Cyberkongz,Cyber,2018-03-02 00:00:00,0.0,
3856,Cyberkongz,Cyber,2018-03-03 00:00:00,0.0,
3857,Cyberkongz,Cyber,2018-03-04 00:00:00,0.0,
3858,Cyberkongz,Cyber,2018-03-05 00:00:00,0.0,
3859,Cyberkongz,Cyber,2018-03-06 00:00:00,0.0,
3860,Cyberkongz,Cyber,2018-03-07 00:00:00,0.0,
3861,Cyberkongz,Cyber,2018-03-08 00:00:00,0.0,
3862,Cyberkongz,Cyber,2018-03-09 00:00:00,0.0,
3863,Cyberkongz,Cyber,2018-03-10 00:00:00,0.0,
3864,Cyberkongz,Cyber,2018-03-11 00:00:00,0.0,
3865,Cyberkongz,Cyber,2018-03-12 00:00:00,0.0,
3866,Cyberkongz,Cyber,2018-03-13 00:00:00,0.0,
3867,Cyberkongz,Cyber,2018-03-14 00:00:00,0.0,
3868,Cyberkongz,Cyber,2018-03-15 00:00:00,0.0,
3869,Cyberkongz,Cyber,2018-03-16 00:00:00,0.0,
3870,Cyberkongz,Cyber,2018-03-17 00:00:00,0.0,
3871,Cyberkongz,Cyber,2018-03-18 00:00:00,0.0,
3872,Cyberkongz,Cyber,2018-03-19 00:00:00,0.0,
3873,Cyberkongz,Cyber,2018-03-20 00:00:00,0.0,
3874,Cyberkongz,Cyber,2018-03-21 00:00:00,0.0,
3875,Cyberkongz,Cyber,2018-03-22 00:00:00,0.0,
3876,Cyberkongz,Cyber,2018-03-23 00:00:00,0.0,
3877,Cyberkongz,Cyber,2018-03-24 00:00:00,0.0,
3878,Cyberkongz,Cyber,2018-03-25 00:00:00,0.0,
3879,Cyberkongz,Cyber,2018-03-26 00:00:00,0.0,
3880,Cyberkongz,Cyber,2018-03-27 00:00:00,0.0,
3881,Cyberkongz,Cyber,2018-03-28 00:00:00,0.0,
3882,Cyberkongz,Cyber,2018-03-29 00:00:00,0.0,
3883,Cyberkongz,Cyber,2018-03-30 00:00:00,0.0,
3884,Cyberkongz,Cyber,2018-03-31 00:00:00,0.0,
3885,Cyberkongz,Cyber,2018-04-01 00:00:00,0.0,
3886,Cyberkongz,Cyber,2018-04-02 00:00:00,0.0,
3887,Cyberkongz,Cyber,2018-04-03 00:00:00,0.0,
3888,Cyberkongz,Cyber,2018-04-04 00:00:00,0.0,
3889,Cyberkongz,Cyber,2018-04-05 00:00:00,0.0,
3890,Cyberkongz,Cyber,2018-04-06 00:00:00,0.0,
3891,Cyberkongz,Cyber,2018-04-07 00:00:00,0.0,
3892,Cyberkongz,Cyber,2018-04-08 00:00:00,0.0,
3893,Cyberkongz,Cyber,2018-04-09 00:00:00,0.0,
3894,Cyberkongz,Cyber,2018-04-10 00:00:00,0.0,
3895,Cyberkongz,Cyber,2018-04-11 00:00:00,0.0,
3896,Cyberkongz,Cyber,2018-04-12 00:00:00,0.0,
3897,Cyberkongz,Cyber,2018-04-13 00:00:00,0.0,
3898,Cyberkongz,Cyber,2018-04-14 00:00:00,0.0,
3899,Cyberkongz,Cyber,2018-04-15 00:00:00,0.0,
3900,Cyberkongz,Cyber,2018-04-16 00:00:00,0.0,
3901,Cyberkongz,Cyber,2018-04-17 00:00:00,0.0,
3902,Cyberkongz,Cyber,2018-04-18 00:00:00,0.0,
3903,Cyberkongz,Cyber,2018-04-19 00:00:00,0.0,
3904,Cyberkongz,Cyber,2018-04-20 00:00:00,0.0,
3905,Cyberkongz,Cyber,2018-04-21 00:00:00,0.0,
3906,Cyberkongz,Cyber,2018-04-22 00:00:00,0.0,
3907,Cyberkongz,Cyber,2018-04-23 00:00:00,0.0,
3908,Cyberkongz,Cyber,2018-04-24 00:00:00,0.0,
3909,Cyberkongz,Cyber,2018-04-25 00:00:00,0.0,
3910,Cyberkongz,Cyber,2018-04-26 00:00:00,0.0,
3911,Cyberkongz,Cyber,2018-04-27 00:00:00,0.0,
3912,Cyberkongz,Cyber,2018-04-28 00:00:00,0.0,
3913,Cyberkongz,Cyber,2018-04-29 00:00:00,0.0,
3914,Cyberkongz,Cyber,2018-04-30 00:00:00,0.0,
3915,Cyberkongz,Cyber,2018-05-01 00:00:00,0.0,
3916,Cyberkongz,Cyber,2018-05-02 00:00:00,0.0,
3917,Cyberkongz,Cyber,2018-05-03 00:00:00,0.0,
3918,Cyberkongz,Cyber,2018-05-04 00:00:00,0.0,
3919,Cyberkongz,Cyber,2018-05-05 00:00:00,0.0,
3920,Cyberkongz,Cyber,2018-05-06 00:00:00,0.0,
3921,Cyberkongz,Cyber,2018-05-07 00:00:00,0.0,
3922,Cyberkongz,Cyber,2018-05-08 00:00:00,0.0,
3923,Cyberkongz,Cyber,2018-05-09 00:00:00,0.0,
3924,Cyberkongz,Cyber,2018-05-10 00:00:00,0.0,
3925,Cyberkongz,Cyber,2018-05-11 00:00:00,0.0,
3926,Cyberkongz,Cyber,2018-05-12 00:00:00,0.0,
3927,Cyberkongz,Cyber,2018-05-13 00:00:00,0.0,
3928,Cyberkongz,Cyber,2018-05-14 00:00:00,0.0,
3929,Cyberkongz,Cyber,2018-05-15 00:00:00,0.0,
3930,Cyberkongz,Cyber,2018-05-16 00:00:00,0.0,
3931,Cyberkongz,Cyber,2018-05-17 00:00:00,0.0,
3932,Cyberkongz,Cyber,2018-05-18 00:00:00,0.0,
3933,Cyberkongz,Cyber,2018-05-19 00:00:00,0.0,
3934,Cyberkongz,Cyber,2018-05-20 00:00:00,0.0,
3935,Cyberkongz,Cyber,2018-05-21 00:00:00,0.0,
3936,Cyberkongz,Cyber,2018-05-22 00:00:00,0.0,
3937,Cyberkongz,Cyber,2018-05-23 00:00:00,0.0,
3938,Cyberkongz,Cyber,2018-05-24 00:00:00,0.0,
3939,Cyberkongz,Cyber,2018-05-25 00:00:00,0.0,
3940,Cyberkongz,Cyber,2018-05-26 00:00:00,0.0,
3941,Cyberkongz,Cyber,2018-05-27 00:00:00,0.0,
3942,Cyberkongz,Cyber,2018-05-28 00:00:00,0.0,
3943,Cyberkongz,Cyber,2018-05-29 00:00:00,0.0,
3944,Cyberkongz,Cyber,2018-05-30 00:00:00,0.0,
3945,Cyberkongz,Cyber,2018-05-31 00:00:00,0.0,
3946,Cyberkongz,Cyber,2018-06-01 00:00:00,0.0,
3947,Cyberkongz,Cyber,2018-06-02 00:00:00,0.0,
3948,Cyberkongz,Cyber,2018-06-03 00:00:00,0.0,
3949,Cyberkongz,Cyber,2018-06-04 00:00:00,0.0,
3950,Cyberkongz,Cyber,2018-06-05 00:00:00,0.0,
3951,Cyberkongz,Cyber,2018-06-06 00:00:00,0.0,
3952,Cyberkongz,Cyber,2018-06-07 00:00:00,0.0,
3953,Cyberkongz,Cyber,2018-06-08 00:00:00,0.0,
3954,Cyberkongz,Cyber,2018-06-09 00:00:00,0.0,
3955,Cyberkongz,Cyber,2018-06-10 00:00:00,0.0,
3956,Cyberkongz,Cyber,2018-06-11 00:00:00,0.0,
3957,Cyberkongz,Cyber,2018-06-12 00:00:00,0.0,
3958,Cyberkongz,Cyber,2018-06-13 00:00:00,0.0,
3959,Cyberkongz,Cyber,2018-06-14 00:00:00,0.0,
3960,Cyberkongz,Cyber,2018-06-15 00:00:00,0.0,
3961,Cyberkongz,Cyber,2018-06-16 00:00:00,0.0,
3962,Cyberkongz,Cyber,2018-06-17 00:00:00,0.0,
3963,Cyberkongz,Cyber,2018-06-18 00:00:00,0.0,
3964,Cyberkongz,Cyber,2018-06-19 00:00:00,0.0,
3965,Cyberkongz,Cyber,2018-06-20 00:00:00,0.0,
3966,Cyberkongz,Cyber,2018-06-21 00:00:00,0.0,
3967,Cyberkongz,Cyber,2018-06-22 00:00:00,0.0,
3968,Cyberkongz,Cyber,2018-06-23 00:00:00,0.0,
3969,Cyberkongz,Cyber,2018-06-24 00:00:00,0.0,
3970,Cyberkongz,Cyber,2018-06-25 00:00:00,0.0,
3971,Cyberkongz,Cyber,2018-06-26 00:00:00,0.0,
3972,Cyberkongz,Cyber,2018-06-27 00:00:00,0.0,
3973,Cyberkongz,Cyber,2018-06-28 00:00:00,0.0,
3974,Cyberkongz,Cyber,2018-06-29 00:00:00,0.0,
3975,Cyberkongz,Cyber,2018-06-30 00:00:00,0.0,
3976,Cyberkongz,Cyber,2018-07-01 00:00:00,0.0,
3977,Cyberkongz,Cyber,2018-07-02 00:00:00,0.0,
3978,Cyberkongz,Cyber,2018-07-03 00:00:00,0.0,
3979,Cyberkongz,Cyber,2018-07-04 00:00:00,0.0,
3980,Cyberkongz,Cyber,2018-07-05 00:00:00,0.0,
3981,Cyberkongz,Cyber,2018-07-06 00:00:00,0.0,
3982,Cyberkongz,Cyber,2018-07-07 00:00:00,0.0,
3983,Cyberkongz,Cyber,2018-07-08 00:00:00,0.0,
3984,Cyberkongz,Cyber,2018-07-09 00:00:00,0.0,
3985,Cyberkongz,Cyber,2018-07-10 00:00:00,0.0,
3986,Cyberkongz,Cyber,2018-07-11 00:00:00,0.0,
3987,Cyberkongz,Cyber,2018-07-12 00:00:00,0.0,
3988,Cyberkongz,Cyber,2018-07-13 00:00:00,0.0,
3989,Cyberkongz,Cyber,2018-07-14 00:00:00,0.0,
3990,Cyberkongz,Cyber,2018-07-15 00:00:00,0.0,
3991,Cyberkongz,Cyber,2018-07-16 00:00:00,0.0,
3992,Cyberkongz,Cyber,2018-07-17 00:00:00,0.0,
3993,Cyberkongz,Cyber,2018-07-18 00:00:00,0.0,
3994,Cyberkongz,Cyber,2018-07-19 00:00:00,0.0,
3995,Cyberkongz,Cyber,2018-07-20 00:00:00,0.0,
3996,Cyberkongz,Cyber,2018-07-21 00:00:00,0.0,
3997,Cyberkongz,Cyber,2018-07-22 00:00:00,0.0,
3998,Cyberkongz,Cyber,2018-07-23 00:00:00,0.0,
3999,Cyberkongz,Cyber,2018-07-24 00:00:00,0.0,
4000,Cyberkongz,Cyber,2018-07-25 00:00:00,0.0,
4001,Cyberkongz,Cyber,2018-07-26 00:00:00,0.0,
4002,Cyberkongz,Cyber,2018-07-27 00:00:00,0.0,
4003,Cyberkongz,Cyber,2018-07-28 00:00:00,0.0,
4004,Cyberkongz,Cyber,2018-07-29 00:00:00,0.0,
4005,Cyberkongz,Cyber,2018-07-30 00:00:00,0.0,
4006,Cyberkongz,Cyber,2018-07-31 00:00:00,0.0,
4007,Cyberkongz,Cyber,2018-08-01 00:00:00,0.0,
4008,Cyberkongz,Cyber,2018-08-02 00:00:00,0.0,
4009,Cyberkongz,Cyber,2018-08-03 00:00:00,0.0,
4010,Cyberkongz,Cyber,2018-08-04 00:00:00,0.0,
4011,Cyberkongz,Cyber,2018-08-05 00:00:00,0.0,
4012,Cyberkongz,Cyber,2018-08-06 00:00:00,0.0,
4013,Cyberkongz,Cyber,2018-08-07 00:00:00,0.0,
4014,Cyberkongz,Cyber,2018-08-08 00:00:00,0.0,
4015,Cyberkongz,Cyber,2018-08-09 00:00:00,0.0,
4016,Cyberkongz,Cyber,2018-08-10 00:00:00,0.0,
4017,Cyberkongz,Cyber,2018-08-11 00:00:00,0.0,
4018,Cyberkongz,Cyber,2018-08-12 00:00:00,0.0,
4019,Cyberkongz,Cyber,2018-08-13 00:00:00,0.0,
4020,Cyberkongz,Cyber,2018-08-14 00:00:00,0.0,
4021,Cyberkongz,Cyber,2018-08-15 00:00:00,0.0,
4022,Cyberkongz,Cyber,2018-08-16 00:00:00,0.0,
4023,Cyberkongz,Cyber,2018-08-17 00:00:00,0.0,
4024,Cyberkongz,Cyber,2018-08-18 00:00:00,0.0,
4025,Cyberkongz,Cyber,2018-08-19 00:00:00,0.0,
4026,Cyberkongz,Cyber,2018-08-20 00:00:00,0.0,
4027,Cyberkongz,Cyber,2018-08-21 00:00:00,0.0,
4028,Cyberkongz,Cyber,2018-08-22 00:00:00,0.0,
4029,Cyberkongz,Cyber,2018-08-23 00:00:00,0.0,
4030,Cyberkongz,Cyber,2018-08-24 00:00:00,0.0,
4031,Cyberkongz,Cyber,2018-08-25 00:00:00,0.0,
4032,Cyberkongz,Cyber,2018-08-26 00:00:00,0.0,
4033,Cyberkongz,Cyber,2018-08-27 00:00:00,0.0,
4034,Cyberkongz,Cyber,2018-08-28 00:00:00,0.0,
4035,Cyberkongz,Cyber,2018-08-29 00:00:00,0.0,
4036,Cyberkongz,Cyber,2018-08-30 00:00:00,0.0,
4037,Cyberkongz,Cyber,2018-08-31 00:00:00,0.0,
4038,Cyberkongz,Cyber,2018-09-01 00:00:00,0.0,
4039,Cyberkongz,Cyber,2018-09-02 00:00:00,0.0,
4040,Cyberkongz,Cyber,2018-09-03 00:00:00,0.0,
4041,Cyberkongz,Cyber,2018-09-04 00:00:00,0.0,
4042,Cyberkongz,Cyber,2018-09-05 00:00:00,0.0,
4043,Cyberkongz,Cyber,2018-09-06 00:00:00,0.0,
4044,Cyberkongz,Cyber,2018-09-07 00:00:00,0.0,
4045,Cyberkongz,Cyber,2018-09-08 00:00:00,0.0,
