Seller_address,Buyer_address,edge_value,Collection
0x07fb31ff47dc15f78c5261eeb3d711fb6ea985d1,0xd1e6fc718660618d73d458a77bd0339f6c2f4212,1,Cryptovoxels
0x07fb31ff47dc15f78c5261eeb3d711fb6ea985d1,0xeaa6be7869506148b97bf76c844b6b3b51951840,1,Cryptovoxels
0x080ad9d187b0fd917313bcb99b9fed79ec6b5aae,0x5bc96b831cd6fc900c10dc50a56c852701f03f35,1,Cryptovoxels
0x080ad9d187b0fd917313bcb99b9fed79ec6b5aae,0xb01b31f8ebdf2ba6371b9d8cdca8b9cbe06face7,1,Cryptovoxels
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,0x0d5fea7fb04ca674f2db4eb4cd324257d59279a6,1,Cryptovoxels
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,3,Cryptovoxels
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,0x3401ea5a8d91c5e3944962c0148b08ac4a77f153,1,Cryptovoxels
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,0x4986241e5ae39d13e3587441c23429d7d659622a,1,Cryptovoxels
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,0x6186290b28d511bff971631c916244a9fc539cfe,1,Cryptovoxels
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,0xa0ab8eddf14a5174688e2eb1bdb69cdf377142c3,2,Cryptovoxels
0x081e92f8b195999d71b8c88d042da75f8be8ed9f,0xced2662fe30d876bef52f219eeac67e2b328effc,1,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0x28ba793c62f20ab8778743d5b9426b481f8d51bb,1,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,18,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0x44e9d011df8741be2493e99297e9ad67bb1aa85b,1,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0x90f440e449c47f4caf78c62c131dfc38ab491d4a,1,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0x91276fd2525976a1d0383636b31b274f38f90871,2,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0x924d2243b210c7847b27f787edd2ad32054b7d1e,3,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0x9a592f894032294683bf703e1a8122e5499ea6c6,1,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0xd2af803ad747ea12acf5ae468056703ae48785b5,1,Cryptovoxels
0x087cd25a3d58a8cc316303fabac1f89b079c20a8,0xe8c8271baa2d476fecd5ae2727ece63d2ae661df,1,Cryptovoxels
0x08ceb8bba685ee708c9c4c65576837cbe19b9dea,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,1,Cryptovoxels
0x08ceb8bba685ee708c9c4c65576837cbe19b9dea,0x2d891ed45c4c3eab978513df4b92a35cf131d2e2,1,Cryptovoxels
