Seller_address,Buyer_address,edge_value,Collection
0x1d3ab981ac3ab27b35e4abaaa0a4de1c48b04c52,0x9ec0d9a0130113c5a4bdc8860a48212b462f1b2a,1,Cyberkongz
0x1d3ab981ac3ab27b35e4abaaa0a4de1c48b04c52,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x1d3bd21016281f2508ff7c5363aa95a559042526,0x5fd36a4a4bcfe5ea059706a6a09c26b62be4059a,1,Cyberkongz
0x1da05f10b2cd57f7cf12910ce835bf0a41c3793d,0xac02744d1796717ab6e93264becf7086530376db,1,Cyberkongz
0x1da05f10b2cd57f7cf12910ce835bf0a41c3793d,0xfe44ed35c5900dbdb70e4b91eaed92b6f339c8b0,1,Cyberkongz
0x1dc37ce540a19bcb6a3579e41b56c684c6a4ba24,0x750364ccecc0250c2160b5e1cc9f9afdaa99138b,1,Cyberkongz
0x1dc37ce540a19bcb6a3579e41b56c684c6a4ba24,0xbff231712560ae7a8773a3969f247ba85359664d,1,Cyberkongz
0x202ac9a140c49fffc51acd4c65272a339fb9ef02,0x45e9e4049fdd9c6c305c5c5c0e80d75cb27be7e6,1,Cyberkongz
0x202ac9a140c49fffc51acd4c65272a339fb9ef02,0xf9b7850ee758ca9878a052aeed04f24a50531ea1,1,Cyberkongz
0x20af8cccbce9013a9c0718046f49e1af9b238c08,0x62391b370a4761f7087f83d9d2c8d7bfa91036ab,1,Cyberkongz
0x20af8cccbce9013a9c0718046f49e1af9b238c08,0xa683c1b815997a7fa38f6178c84675fc4c79ac2b,2,Cyberkongz
0x20af8cccbce9013a9c0718046f49e1af9b238c08,0xc8a974a97f6a7f57b6ce09aed5905d5547039f11,1,Cyberkongz
0x21099184e7b0be245e3eed492288a07de2c64fd7,0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,1,Cyberkongz
0x21099184e7b0be245e3eed492288a07de2c64fd7,0xbb403d793dda52f8512950953771b7c341086120,1,Cyberkongz
0x21099184e7b0be245e3eed492288a07de2c64fd7,0xc98571d9e43c54aa37c977857c251f387b6b3fd5,1,Cyberkongz
0x21099184e7b0be245e3eed492288a07de2c64fd7,0xedd831ece7c9eaffa7a6c5e1c31e6a644661f3a3,1,Cyberkongz
0x2498bd5ce0bda6b76863777c4156770ff4a660f7,0xb823dc506011eedab6f8feecc88806dbfc55ea93,1,Cyberkongz
0x24d20955054725bb16f55556e9fa4a276e000acc,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,1,Cyberkongz
0x24d20955054725bb16f55556e9fa4a276e000acc,0xc37cd5e34ef273f6aefe6900fc9d75563cdcfe03,1,Cyberkongz
0x24d9db7c839262197b278a912ca0beefbfbc15a2,0x26c1e466ce41070585d6876dc17b7bd9295c41d5,1,Cyberkongz
0x24d9db7c839262197b278a912ca0beefbfbc15a2,0x42129d1462b1e2875f634f9e70cefe5887f2b894,1,Cyberkongz
0x24d9db7c839262197b278a912ca0beefbfbc15a2,0x5df78e3f3561b03c56347355fb73a8ba63e61f0a,1,Cyberkongz
0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0x721931508df2764fd4f70c53da646cb8aed16ace,1,Cyberkongz
0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,1,Cyberkongz
0x24f05d116a8435ccc406cdf30c02394ae7a5b61f,0xa2548e7ad6cee01eeb19d49bedb359aea3d8ad1d,7,Cyberkongz
